"Item Number","Item Description","Qty 1","UPC","On Order Qty","Department Name","","","","","","","","","","","","","","","",""
"1280","Exploring Science Grade 7 SB","3","9780008263270","0","Books","","","","","","","","","","","","","","","",""
"1284","LIFTING LITERACY WBK 4","5","9789769572638","0","Books","","","","","","","","","","","","","","","",""
"1311","FORCE 5 SUBJECT BOOK","0","7453000933671","0","Books","","","","","","","","","","","","","","","",""
"1313","SCIENCE WBK 5 INTEGRATED","40","9789769632813","0","Books","","","","","","","","","","","","","","","",""
"1314","Mastering R/E Manual&WB 1","0","9789769550919","0","Books","","","","","","","","","","","","","","","",""
"1315","THE SUN'S EYE","0","","0","Books","","","","","","","","","","","","","","","",""
"1488","FOAM DOUBLE SIDE TAPE_x000D_
1-2''","0","7453015141542","0","Stationery","","","","","","","","","","","","","","","",""
"1490","SCRAPBOOK ****","-779","","0","Stationery","","","","","","","","","","","","","","","",""
"1492","Map of Jamaica","4","0700867201014","0","Stationery","","","","","","","","","","","","","","","",""
"1496","Cash Book","1","","0","Stationery","","","","","","","","","","","","","","","",""
"1498","Studmark Expanding file L/S","0","7453015108620","0","Stationery","","","","","","","","","","","","","","","",""
"1505","Alice in Wonderland","0","9788120756694","0","Books","","","","","","","","","","","","","","","",""
"1533","Glue stick Studmark","0","7453015110197","0","Stationery","","","","","","","","","","","","","","","",""
"1550","A Midsummer Night Dream","3","9780198328667","0","Books","","","","","","","","","","","","","","","",""
"1558","RUBBER BAND STUDMARK","0","7453015141603","0","Stationery","","","","","","","","","","","","","","","",""
"1570","Animal 4type","3","7453038454124","0","Stationery","","","","","","","","","","","","","","","",""
"1587","SELF ADHESIVE LABLE","0","7453015125412","0","Stationery","","","","","","","","","","","","","","","",""
"1598","masking tape 1/2''","12","0021854001005","0","Stationery","","","","","","","","","","","","","","","",""
"1194","A+ Homework Construction Paper","0","0871936006882","0","Stationery","","","","","","","","","","","","","","","",""
"1236","Bond Verbal Reasoning 9-10","3","9780192740335","0","Books","","","","","","","","","","","","","","","",""
"1251","Horizontal Ducument Bag","-2","7453015117103","0","Stationery","","","","","","","","","","","","","","","",""
"1260","GRAPH BOOK","66","","0","Stationery","","","","","","","","","","","","","","","",""
"1273","Ladybird: The Elves and the Shoemaker","0","9780241253854","0","Books","","","","","","","","","","","","","","","",""
"1281","Exploring Science Grade 8 SB","1","9780008263287","0","Books","","","","","","","","","","","","","","","",""
"1285","MATURING IN MATH","2","9789769572645","0","Books","","","","","","","","","","","","","","","",""
"1316","A SECONDARY S/S WBK 1","0","","0","Books","","","","","","","","","","","","","","","",""
"1318","Standard for Science Practice 5","0","","0","Books","","","","","","","","","","","","","","","",""
"1323","LANGUAGE TREE WKBK 2","14","9780230481442","0","Books","","","","","","","","","","","","","","","",""
"1329","REPORT ASSORTED  A4","-5","6921734955302","0","Stationery","","","","","","","","","","","","","","","",""
"1332","WE LOVE JAMAICA BAG","-769","0857378027319","0","SERVICE","","","","","","","","","","","","","","","",""
"1085","SHARPNER ASSORTED","0","0766200202728","0","Stationery","","","","","","","","","","","","","","","",""
"1114","Hola Spanish Bk 1","6","9781927395578","0","Books","","","","","","","","","","","","","","","",""
"1186","The Fine Arts of Writing for Today's Primary Student - Language Arts Curriculum for Grades 4-6","3","0656793435460","0","Books","","","","","","","","","","","","","","","",""
"1214","A+ Homework 6 Neon Paint","0","0871936003607","0","Stationery","","","","","","","","","","","","","","","",""
"1237","Bond  Non-Verbal Reasoning 9-10 BK 1","0","9780192740243","0","Books","","","","","","","","","","","","","","","",""
"1262","MASTERING COMPREHENSION GR 6","1","9789768235268","0","Books","","","","","","","","","","","","","","","",""
"1274","Ladybird: CINDERELLA","0","9780241254073","0","Books","","","","","","","","","","","","","","","",""
"1282","Exploring Science Grade 9 SB","2","9780008263294","0","Books","","","","","","","","","","","","","","","",""
"1286","RAINBOW READERS 6","38","9789768185754","0","Books","","","","","","","","","","","","","","","",""
"1317","DELMAY 200 pgs  H/C BOOK","0","0877521000051","0","Books","","","","","","","","","","","","","","","",""
"1319","KHAKI SHIRT 14","1","","0","Uniform","","","","","","","","","","","","","","","",""
"1324","BOND 11+ENGLISH BK 1","0","9780192740038","0","Books","","","","","","","","","","","","","","","",""
"1086","Studmark Alphabet","0","7453015144680","0","Stationery","","","","","","","","","","","","","","","",""
"1115","Bond Non-verbal Reasoning 10-11","0","9780192740274","0","Books","","","","","","","","","","","","","","","",""
"1187","padded 9 1/2 X 14 1/2","92","","0","Stationery","","","","","","","","","","","","","","","",""
"1215","A+ Homework small pencil case","0","0871936003614","0","Stationery","","","","","","","","","","","","","","","",""
"1263","COMPLETE MATHEMATICS COURSE BK1","1","9789768014375","0","Books","","","","","","","","","","","","","","","",""
"1275","Ladybird: GOING ON A PICNIC","0","9780241262214","0","Books","","","","","","","","","","","","","","","",""
"1287","SET SQUARES","0","","0","Books","","","","","","","","","","","","","","","",""
"1320","KHAKI SHIRT 10","0","","0","Uniform","","","","","","","","","","","","","","","",""
"1325","REINFORCEMENT AND  EVALUATION","-2","9788768193059","0","Books","","","","","","","","","","","","","","","",""
"1330","ACRYLIC PAINT 10 TUBE SET","0","0042229302992","0","Stationery","","","","","","","","","","","","","","","",""
"1333","Language Arts Prepping Pep bk6","-1","9789769629103","0","Books","","","","","","","","","","","","","","","",""
"1341","Ladybird Thing That Go","0","9780241387078","0","Books","","","","","","","","","","","","","","","",""
"1116","Bond Verbal Reasoning 10-11","3","9780192740366","0","Books","","","","","","","","","","","","","","","",""
"1188","Jamaica Primary Social Studies for the NSC - Student's Book 4","-1","9781380008510","0","Books","","","","","","","","","","","","","","","",""
"1216","A+ Homework mesh pencil case","-1","0871936007438","0","Stationery","","","","","","","","","","","","","","","",""
"1276","Ladybird: My FIRST CLOURS","0","9780723297093","0","Books","","","","","","","","","","","","","","","",""
"1288","RAINBOW READERS 3","27","9789768185853","0","Books","","","","","","","","","","","","","","","",""
"1322","DIAMOND BACK HARD COVE","0","","0","Books","","","","","","","","","","","","","","","",""
"1326","DIME SB1","3","9780230731721","0","Books","","","","","","","","","","","","","","","",""
"1334","LIFE LESSONS  GRADE 7","3","9789766109356","0","Books","","","","","","","","","","","","","","","",""
"1342","Ladybird: At Home","0","9780241387061","0","Books","","","","","","","","","","","","","","","",""
"1366","Grade 4 SOCIAL/ STUDIES","2","9789769631823","0","Books","","","","","","","","","","","","","","","",""
"1393","Prime Maths Practice bk 2","0","9789814769952","0","Books","","","","","","","","","","","","","","","",""
"1402","Ladybird :DINOSAURS","0","9780241254479","0","Books","","","","","","","","","","","","","","","",""
"1189","English pocket  oxford Dic","0","9780199666157","0","Books","","","","","","","","","","","","","","","",""
"1217","A+ Homework Design ClipBoard","-6","0871936003386","0","Stationery","","","","","","","","","","","","","","","",""
"1277","Ladybird in the garden","0","9780241262207","0","Books","","","","","","","","","","","","","","","",""
"1289","HELIX CAMO MATHS PINK","0","5060375976350","0","Stationery","","","","","","","","","","","","","","","",""
"1327","LANGUAGE TREE WKBK 1","14","9780230481428","0","Books","","","","","","","","","","","","","","","",""
"1335","INTRODUCING LITERATURE","2","9789769560536","0","Books","","","","","","","","","","","","","","","",""
"1343","Roll of Thounder Hear my Cry","1","9780435123123","0","Books","","","","","","","","","","","","","","","",""
"1367","PRIME FACTORIZATION","13","","0","Stationery","","","","","","","","","","","","","","","",""
"1394","TRICOLORE 2 WORKBOOK","0","9780748795000","0","Books","","","","","","","","","","","","","","","",""
"1403","Ladybird :THE JUNGLE","0","9780241253830","0","Books","","","","","","","","","","","","","","","",""
"1420","CSEC PHYSICS WORKBOOK","3","9780008116033","0","Books","","","","","","","","","","","","","","","",""
"1430","DELI TAPE DISPENCER","0","6921734908087","0","Stationery","","","","","","","","","","","","","","","",""
"1190","INVESTIGATING SCIENCE GR 7","3","9780198426745","0","Books","","","","","","","","","","","","","","","",""
"1290","HELIX CAMO MATHS GREEN","0","5060375976343","0","Stationery","","","","","","","","","","","","","","","",""
"1328","OXFORD FIRST DICTIONERY","1","9780192767219","0","Books","","","","","","","","","","","","","","","",""
"1336","LETS LEARN MATHEMATICS K3","16","9781534886278","0","Books","","","","","","","","","","","","","","","",""
"1344","little star jumbo colouring book","28","9789769579422","0","Books","","","","","","","","","","","","","","","",""
"1368","GETTING READY TO READ","3","9789768237910","0","Books","","","","","","","","","","","","","","","",""
"1395","BOND ENGLISH 11+","0","","0","Books","","","","","","","","","","","","","","","",""
"1404","Ladybird :PETER RABBIT","0","9780241254158","0","Books","","","","","","","","","","","","","","","",""
"1421","SHARPNER PIGGY","-50","6935205336859","0","Stationery","","","","","","","","","","","","","","","",""
"1431","MARKER FINE LINER","2","6921734940377","0","Stationery","","","","","","","","","","","","","","","",""
"1451","CSEC BIOLOGY WORKBOOK","5","9780008116019","0","Books","","","","","","","","","","","","","","","",""
"1457","FLASH CARDS 2+","0","","0","Stationery","","","","","","","","","","","","","","","",""
"1191","Bond verbal Reasoning 11+","0","","0","Books","","","","","","","","","","","","","","","",""
"1291","FORCE 1 SUBJECT","-28","","0","Stationery","","","","","","","","","","","","","","","",""
"1337","LETS LEARN WRITING PRACTICS K2","8","9781725032309","0","Books","","","","","","","","","","","","","","","",""
"1345","Little star phonics workbook 1B","6","9789769579491","0","Books","","","","","","","","","","","","","","","",""
"1369","NUMBERS 1-20 CHARTS","25","0610079116993","0","Stationery","","","","","","","","","","","","","","","",""
"1396","BOND ENGLISH 9-10","0","9780192776464","0","Books","","","","","","","","","","","","","","","",""
"1405","Ladybird :THE WIZARD OF Oz","0","9780241253793","0","Books","","","","","","","","","","","","","","","",""
"1422","WAY TO WRITING A-Z","7","9789768007063","0","Books","","","","","","","","","","","","","","","",""
"1432","DELI CALCULATOR","0","6935205350695","0","Stationery","","","","","","","","","","","","","","","",""
"1452","COLLINS STUDENT DICTIONARY","1","9780008210298","0","Books","","","","","","","","","","","","","","","",""
"1458","NUMBERS 1-100 CHARTS","1","0700867201007","0","Stationery","","","","","","","","","","","","","","","",""
"1463","STENOPAD 8X9","-10","0877521001485","0","Stationery","","","","","","","","","","","","","","","",""
"1192","CRAYOLA JUMBO MODELING CLAY 8","23","0071662303150","0","Books","","","","","","","","","","","","","","","",""
"1292","HELIX CLEAR PENCIL CASE","-4","0079252270691","0","Stationery","","","","","","","","","","","","","","","",""
"1338","LETS  YOU FORGET THE INDIGENOUS PEOPLE","-1","9789766060404","0","Books","","","","","","","","","","","","","","","",""
"1346","studmark cutter","11","7453015138597","0","Stationery","","","","","","","","","","","","","","","",""
"1370","THE ALPHABET","-9","0608641878509","0","Stationery","","","","","","","","","","","","","","","",""
"1397","DIME MUCHO SB2","4","9780230731738","0","Books","","","","","","","","","","","","","","","",""
"1406","Ladybird :I'm Ready for school","0","9780241215975","0","Books","","","","","","","","","","","","","","","",""
"1423","SKERTCH PAD","4","","0","Stationery","","","","","","","","","","","","","","","",""
"1433","DELI CALCULATOR WHITE","4","6935205356352","0","Stationery","","","","","","","","","","","","","","","",""
"1453","COLLINS EASY LEARNING DICTIONARY","2","9780008300258","0","Books","","","","","","","","","","","","","","","",""
"1459","SIMPLE MACHINE CHARTS","3","0608641878486","0","Stationery","","","","","","","","","","","","","","","",""
"1193","One Hole Punch","5","0871936008183","0","Stationery","","","","","","","","","","","","","","","",""
"1293","OXFORD STUDENT'S DICTIONARY","-2","9780192742384","0","Books","","","","","","","","","","","","","","","",""
"1339","LETS  YOU FORGET CARIBBEAN ECONOMY","4","9789766060053","0","Books","","","","","","","","","","","","","","","",""
"1347","PAPER-MATE BLACK /BLUE 1.0","31","0041540331117","0","Books","","","","","","","","","","","","","","","",""
"1371","SUBTRACTION","1","0610079117020","0","Stationery","","","","","","","","","","","","","","","",""
