Item Number,Item Description,Qty ,,Price,Department Name,,,,,,,,,,,,,,,,
896,Smart Speller Book 2 - An Integrated Approach,0,,"$3,771.00",Old Stock,,,,,,,,,,,,,,,,
923,Maths - Integ. Practise Test,0,,"$2,647.00",NOT USE IN OLD HARBOUR,,,,,,,,,,,,,,,,
1052,JAMAICAN DRIVER GUIDE,1,,"$4,447.00",Stationery,,,,,,,,,,,,,,,,
1075,Infant Integrated Phonicswkbk 2,36,,"$2,682.00",Books,,,,,,,,,,,,,,,,
1104,Mordern Maths 6,9,,"$3,846.00",Books,,,,,,,,,,,,,,,,
1131,INFANT PHONICS WKB 1,14,,"$3,633.00",Books,,,,,,,,,,,,,,,,
1145,C .R.C CSEC BIOLOGY,6,,"$1,258.00",Books,,,,,,,,,,,,,,,,
1162,RESISTANCE AND REVOLT,1,,"$2,723.00",Books,,,,,,,,,,,,,,,,
1175,Gateway to Literacy -Carlong Integrated Assessment Papers - Language Arts Book 3,21,,$297.00,Books,,,,,,,,,,,,,,,,
1203,Movement Towards Emancipation,9,,"$3,680.00",Books,,,,,,,,,,,,,,,,
838,LOVE YOU PHRASES,0,,$341.00,CRAFT,,,,,,,,,,,,,,,,
870,HODDER COMPREHENSION BK1,9,,"$3,259.00",Old Stock,,,,,,,,,,,,,,,,
897,new Caribbean English junior- An integrated Approach,0,,"$2,869.00",Old Stock,,,,,,,,,,,,,,,,
924,Carlong Integrated Practice Tests For GSAT Science Part 1,0,,"$1,017.00",NOT USE IN OLD HARBOUR,,,,,,,,,,,,,,,,
1053,3x5  INDEX CARDS,10,,"$1,445.00",Stationery,,,,,,,,,,,,,,,,
1076,FIRST CHOICE COMPUTER 1,9,,"$2,633.00",Books,,,,,,,,,,,,,,,,
1105,A Cow called Boy,15,,"$3,754.00",Books,,,,,,,,,,,,,,,,
1132,INFANT INTEGRATED STUDIES WKB1,2,,"$3,331.00",Books,,,,,,,,,,,,,,,,
1146,C .R.C CSEC PHYSICS,10,,"$4,803.00",Books,,,,,,,,,,,,,,,,
1163,PRIME MATHS PRACTICE BK 6,13,,"$4,964.00",Books,,,,,,,,,,,,,,,,
1176,Let's Learn Together Math K1,6,,"$1,832.00",Books,,,,,,,,,,,,,,,,
1204,Movements Towards Independence,10,,"$2,998.00",Books,,,,,,,,,,,,,,,,
839,Adhesive ringstone,1,,"$2,820.00",CRAFT,,,,,,,,,,,,,,,,
871,HODDER COMPREHENSION 2,3,,"$3,185.00",Old Stock,,,,,,,,,,,,,,,,
898,"DEVELOPING SKILLS IN COMPOSITION PRIMARY 
BOOK 3",0,,"$2,095.00",Old Stock,,,,,,,,,,,,,,,,
925,CINDERELLA,1,,$935.00,NOT USE IN OLD HARBOUR,,,,,,,,,,,,,,,,
1054,SARGENT ART DOUGH 6,0,,"$3,494.00",Stationery,,,,,,,,,,,,,,,,
1077,Art smock medium,15,,"$1,412.00",Stationery,,,,,,,,,,,,,,,,
1106,Oxford Primary Dictionary,0,,"$1,351.00",Books,,,,,,,,,,,,,,,,
1147,C .R.C CSEC BIOLOGY,0,,"$3,599.00",Books,,,,,,,,,,,,,,,,
1164,PEP MENTAL ABILITY WKBK 6,6,,$783.00,Books,,,,,,,,,,,,,,,,
1177,HOLY BIBLE RSV,9,,$924.00,Books,,,,,,,,,,,,,,,,
1205,A+ Metalic Jumbo Crayons,0,,"$1,507.00",Stationery,,,,,,,,,,,,,,,,
1219,A+ Homework 2 Compartment Designed Fabric Pouch,2,,"$1,498.00",Books,,,,,,,,,,,,,,,,
840,Rose's adhesive,8,,"$1,771.00",CRAFT,,,,,,,,,,,,,,,,
872,Caribbean Primary Mathematics Level 6,2,,"$1,440.00",Old Stock,,,,,,,,,,,,,,,,
899,COMPUTER DICTIONARY,0,,"$2,171.00",Old Stock,,,,,,,,,,,,,,,,
926,Language Arts - Integ. Pract.,0,,$656.00,NOT USE IN OLD HARBOUR,,,,,,,,,,,,,,,,
1055,SARGENT ART DOUGH 3,0,,"$1,652.00",Stationery,,,,,,,,,,,,,,,,
1078,ORDER BOOK LARGE,7,,"$2,337.00",Stationery,,,,,,,,,,,,,,,,
1107,Oxford Student Dictionary,42,,"$1,191.00",Books,,,,,,,,,,,,,,,,
1148,JUST THINK ABILITY TEST 5 & 6,7,,"$4,833.00",Books,,,,,,,,,,,,,,,,
1165,Oxford Caribbean Student Atlas,0,,"$4,257.00",Books,,,,,,,,,,,,,,,,
1178,HOLY BIBLE LARGE PRINT KJV,1,,"$4,890.00",Books,,,,,,,,,,,,,,,,
1206,A+ Homework 12pk White Chalk,0,,$381.00,Stationery,,,,,,,,,,,,,,,,
1220,Studmark Document Button Bag,0,,"$2,278.00",Stationery,,,,,,,,,,,,,,,,
841,DECORATIVE STRIPES,1,,"$1,618.00",CRAFT,,,,,,,,,,,,,,,,
873,Macmillan Primary Integrated Studies - My Family Grade 1 Term 2,1,,"$1,199.00",Old Stock,,,,,,,,,,,,,,,,
900,My Environment,0,,"$2,616.00",Old Stock,,,,,,,,,,,,,,,,
927,MATHS TOPIC BY TOPIC,3,,$757.00,Books,,,,,,,,,,,,,,,,
1079,Studmark Foam Mat 0-9,0,,"$1,304.00",Stationery,,,,,,,,,,,,,,,,
1108,Tales from the West Indies,0,,$815.00,Books,,,,,,,,,,,,,,,,
1149,STUDMARK STICKER BK,0,,"$2,532.00",Books,,,,,,,,,,,,,,,,
1167,ARRIS BALL POINT 0.7,81,,$436.00,Stationery,,,,,,,,,,,,,,,,
1179,MATHEMATICS MADE REAL BK 1,5,,"$3,017.00",Books,,,,,,,,,,,,,,,,
1207,A+ Homework Eraser Caps,0,,"$1,830.00",Stationery,,,,,,,,,,,,,,,,
1222,MATHEMATICS WORKBOOK 4,15,,"$4,110.00",Books,,,,,,,,,,,,,,,,
1224,HIGHLIGHTER ASSORTED COLOURS,155,,"$1,413.00",Stationery,,,,,,,,,,,,,,,,
1080,Corela ABC Stickers,0,,"$4,650.00",Stationery,,,,,,,,,,,,,,,,
1109,The Wooing of Beppo Tate,6,,"$1,945.00",Books,,,,,,,,,,,,,,,,
1150,CE278A TONER BLK,0,,"$1,823.00",Books,,,,,,,,,,,,,,,,
1180,LYF Adjustments to Emancipation,1,,"$3,264.00",Books,,,,,,,,,,,,,,,,
1208,A+ Homework 3x5 Index Cards,1,,"$4,310.00",Stationery,,,,,,,,,,,,,,,,
1226,CXC Revision Course for Physics,0,,$598.00,Books,,,,,,,,,,,,,,,,
1230,"The Lion, The Witch and The Wardrobe - C.S. Lewis",6,,"$3,997.00",Books,,,,,,,,,,,,,,,,
1239,Integrated Language Arts 6,24,,"$1,444.00",Books,,,,,,,,,,,,,,,,
1245,HAND CALCULATOR HC-110,1,,"$2,264.00",Stationery,,,,,,,,,,,,,,,,
1253,NELSON'S NEW WEST INDIAN READER,6,,"$1,853.00",Books,,,,,,,,,,,,,,,,
1254,Wimpy kid: The Third Wheel,1,,$288.00,Books,,,,,,,,,,,,,,,,
1264,Pritt Craft PVA GLUE,8,,$998.00,Stationery,,,,,,,,,,,,,,,,
1392,STABLIO BLK PENCILS,1,,"$4,767.00",Stationery,,,,,,,,,,,,,,,,
1401,Ladybird :FUN WITH OLD THINGS,0,,"$1,003.00",Books,,,,,,,,,,,,,,,,
1419,C.R.C CSEC HUMAN & SOCIAL BIOLOGY,2,,"$4,059.00",Books,,,,,,,,,,,,,,,,
1429,INVISIBLE TAPE,28,,"$2,408.00",Stationery,,,,,,,,,,,,,,,,
1449,Reggae Readers Bk 1,7,,$719.00,Books,,,,,,,,,,,,,,,,
1450,collins spanish dictionary,5,,"$2,129.00",Books,,,,,,,,,,,,,,,,
1456,LITTLE STAR PRESCHOOL MATHEMATICS,8,,"$2,033.00",Books,,,,,,,,,,,,,,,,
1462,SKETCH PAD SMALL,2,,$261.00,Stationery,,,,,,,,,,,,,,,,
1464,SMART KIDS WRITING NUMERALS,11,,"$4,214.00",Books,,,,,,,,,,,,,,,,
1466,Verbal Reasoning 8-9 Years Old,4,,"$4,571.00",Books,,,,,,,,,,,,,,,,
1475,STUDMARK 2'' CELLO,0,,$691.00,Stationery,,,,,,,,,,,,,,,,
1081,Expanding file F/C,0,,"$4,342.00",Stationery,,,,,,,,,,,,,,,,
1110,Backfire,6,,"$1,357.00",Books,,,,,,,,,,,,,,,,
1151,ruler 12'',6,,"$3,096.00",Stationery,,,,,,,,,,,,,,,,
1181,COLLINS JAMAICA DICTIONERY,8,,"$3,489.00",Books,,,,,,,,,,,,,,,,
1209,A+ Homework Drawing Stencils,0,,$880.00,Stationery,,,,,,,,,,,,,,,,
1227,IT for CSEC,0,,"$3,299.00",Books,,,,,,,,,,,,,,,,
1231,The New Language Arts for Grade 6 (R. Narinesingh & B. Seetahal-Maraj),13,,"$1,413.00",Books,,,,,,,,,,,,,,,,
1240,Social Studies for CSEC,2,,"$2,002.00",Books,,,,,,,,,,,,,,,,
1246,INACOPIA F/S PAPER,12,,$212.00,Stationery,,,,,,,,,,,,,,,,
1255,Wimpy kid: The Long Haul,1,,$331.00,Books,,,,,,,,,,,,,,,,
1265,RIGHT START INTRODUCTORY READER,7,,"$3,367.00",Books,,,,,,,,,,,,,,,,
1268,Grammar Plus,1,,$387.00,Books,,,,,,,,,,,,,,,,
1082,Studmark Coloured Binder Clips,11,,"$2,591.00",Stationery,,,,,,,,,,,,,,,,
1111,Response,0,,"$3,954.00",Books,,,,,,,,,,,,,,,,
1152,STUDMARK PENCIL,284,,"$4,220.00",Stationery,,,,,,,,,,,,,,,,
1182,SKETCH PAD 14 X 13,30,,"$4,644.00",Books,,,,,,,,,,,,,,,,
1210,A+ Homework 6 colour Glitter,0,,"$3,334.00",Stationery,,,,,,,,,,,,,,,,
1228,Longman Office Admin for CSEC,0,,$813.00,Books,,,,,,,,,,,,,,,,
1232,GTN CIP BK4 MATHEMATICS,1,,"$4,805.00",Books,,,,,,,,,,,,,,,,
1241,ID HOLDER,48,,"$3,090.00",Stationery,,,,,,,,,,,,,,,,
1247,PRICEING LABELS,2,,"$2,618.00",Stationery,,,,,,,,,,,,,,,,
1256,Wimpy kid: How Greg Heffley Went to Hollywood,0,,"$1,790.00",Books,,,,,,,,,,,,,,,,
1266,FRENCH DICTIONARY,0,,"$4,394.00",Books,,,,,,,,,,,,,,,,
1269,Ladybird:Little Red Riding Hood,0,,"$2,544.00",Books,,,,,,,,,,,,,,,,
1083,Studmark Traffic Stickers,10,,"$3,471.00",Stationery,,,,,,,,,,,,,,,,
1112,My Father Sun Sun Johnson,6,,"$4,638.00",Books,,,,,,,,,,,,,,,,
1153,DOUBLE LINE BOOK,20,,"$1,039.00",Books,,,,,,,,,,,,,,,,
1183,DELMAY 300 PG,4,,"$4,652.00",Stationery,,,,,,,,,,,,,,,,
1211,A+ Homework Student Storage Box,0,,"$4,428.00",Stationery,,,,,,,,,,,,,,,,
1233,CRGJ ENGLISH 2ed,2,,$767.00,Books,,,,,,,,,,,,,,,,
1242,1 Quire Robin,9,,"$2,093.00",Books,,,,,,,,,,,,,,,,
1248,MODELING CLAY CRAYOLA,10,,"$2,015.00",Stationery,,,,,,,,,,,,,,,,
1257,Wimpy kid: The Meltdown,0,,"$2,387.00",Books,,,,,,,,,,,,,,,,
1267,KHAKI PANTS SIZE 12,1,,"$4,345.00",Uniform,,,,,,,,,,,,,,,,
1270,Ladybird: My First Animals,0,,"$3,054.00",Books,,,,,,,,,,,,,,,,
1278,Redemption Songs,0,,$406.00,Books,,,,,,,,,,,,,,,,
1084,Studmark Animal sticker,1,,$815.00,Stationery,,,,,,,,,,,,,,,,
1113,Rainbow Readers year 1 reader 2,0,,$282.00,Books,,,,,,,,,,,,,,,,
1184,"PEP Practice for Grades 4, 5 & 6 (Curriculum Based Tests - Social Studies)",11,,$477.00,Books,,,,,,,,,,,,,,,,
1212,Sleeping Beauty level 2,3,,"$2,925.00",Stationery,,,,,,,,,,,,,,,,
1234,Bond verbal Reasoning 10-11years,0,,"$3,148.00",Books,,,,,,,,,,,,,,,,
1243,Fun With Colours,20,,"$1,888.00",Books,,,,,,,,,,,,,,,,
1249,MASKIN TAPE 2X 60,36,,"$2,705.00",Stationery,,,,,,,,,,,,,,,,
1258,Wimpy kid: Awesome Friendly Kid,0,,"$1,103.00",Books,,,,,,,,,,,,,,,,
1271,Ladybird: MY First ABC,0,,"$2,365.00",Books,,,,,,,,,,,,,,,,
1279,Exploring Science Gr 7 wbk,7,,"$1,620.00",Books,,,,,,,,,,,,,,,,
1283,Nurturing Numeracy WBK 4,3,,"$1,305.00",Books,,,,,,,,,,,,,,,,
1310,ELMER GLUE,36,,"$4,242.00",Stationery,,,,,,,,,,,,,,,,
1185,Rainbow Readers workbk 4,5,,"$3,323.00",Books,,,,,,,,,,,,,,,,
1213,NEW SHIP,0,,"$2,336.00",Books,,,,,,,,,,,,,,,,
1235,Bond  Non-Verbal Reasoning 11+ BK 1,3,,"$2,332.00",Books,,,,,,,,,,,,,,,,
1250,WHITE BOARDERASER,1,,$475.00,Stationery,,,,,,,,,,,,,,,,
1259,The Cloud with the Silver Lining cxc,0,,"$4,046.00",Books,,,,,,,,,,,,,,,,
1272,Ladybird: MY First Numbers,0,,$243.00,Books,,,,,,,,,,,,,,,,
1280,Exploring Science Grade 7 SB,3,,$388.00,Books,,,,,,,,,,,,,,,,
1284,LIFTING LITERACY WBK 4,5,,$848.00,Books,,,,,,,,,,,,,,,,
1311,FORCE 5 SUBJECT BOOK,0,,"$2,766.00",Books,,,,,,,,,,,,,,,,
1313,SCIENCE WBK 5 INTEGRATED,40,,"$1,465.00",Books,,,,,,,,,,,,,,,,
1314,Mastering R/E Manual&WB 1,0,,"$1,372.00",Books,,,,,,,,,,,,,,,,
1315,THE SUN'S EYE,0,,"$3,697.00",Books,,,,,,,,,,,,,,,,
1488,"FOAM DOUBLE SIDE TAPE
1-2''",0,,"$2,402.00",Stationery,,,,,,,,,,,,,,,,
1490,SCRAPBOOK ****,779,,"$1,079.00",Stationery,,,,,,,,,,,,,,,,
1492,Map of Jamaica,4,,$462.00,Stationery,,,,,,,,,,,,,,,,
1496,Cash Book,1,,"$3,991.00",Stationery,,,,,,,,,,,,,,,,
1498,Studmark Expanding file L/S,0,,"$4,365.00",Stationery,,,,,,,,,,,,,,,,
1505,Alice in Wonderland,0,,"$1,887.00",Books,,,,,,,,,,,,,,,,
1533,Glue stick Studmark,0,,"$2,968.00",Stationery,,,,,,,,,,,,,,,,
1550,A Midsummer Night Dream,3,,$312.00,Books,,,,,,,,,,,,,,,,
1558,RUBBER BAND STUDMARK,0,,"$1,649.00",Stationery,,,,,,,,,,,,,,,,
1570,Animal 4type,3,,"$4,557.00",Stationery,,,,,,,,,,,,,,,,
1587,SELF ADHESIVE LABLE,0,,"$2,014.00",Stationery,,,,,,,,,,,,,,,,
1598,masking tape 1/2'',12,,"$3,129.00",Stationery,,,,,,,,,,,,,,,,
1194,A+ Homework Construction Paper,0,,"$4,895.00",Stationery,,,,,,,,,,,,,,,,
1236,Bond Verbal Reasoning 9-10,3,,"$4,732.00",Books,,,,,,,,,,,,,,,,
1251,Horizontal Ducument Bag,2,,$854.00,Stationery,,,,,,,,,,,,,,,,
1260,GRAPH BOOK,66,,"$2,643.00",Stationery,,,,,,,,,,,,,,,,
1273,Ladybird: The Elves and the Shoemaker,0,,"$2,993.00",Books,,,,,,,,,,,,,,,,
1281,Exploring Science Grade 8 SB,1,,"$3,622.00",Books,,,,,,,,,,,,,,,,
1285,MATURING IN MATH,2,,"$3,878.00",Books,,,,,,,,,,,,,,,,
1316,A SECONDARY S/S WBK 1,0,,"$3,821.00",Books,,,,,,,,,,,,,,,,
1318,Standard for Science Practice 5,0,,"$4,562.00",Books,,,,,,,,,,,,,,,,
1323,LANGUAGE TREE WKBK 2,14,,"$4,468.00",Books,,,,,,,,,,,,,,,,
1329,REPORT ASSORTED  A4,5,,$161.00,Stationery,,,,,,,,,,,,,,,,
1332,WE LOVE JAMAICA BAG,769,,$535.00,SERVICE,,,,,,,,,,,,,,,,
1085,SHARPNER ASSORTED,0,,"$3,254.00",Stationery,,,,,,,,,,,,,,,,
1114,Hola Spanish Bk 1,6,,"$2,784.00",Books,,,,,,,,,,,,,,,,
1186,The Fine Arts of Writing for Today's Primary Student - Language Arts Curriculum for Grades 4-6,3,,"$3,744.00",Books,,,,,,,,,,,,,,,,
1214,A+ Homework 6 Neon Paint,0,,"$2,129.00",Stationery,,,,,,,,,,,,,,,,
1237,Bond  Non-Verbal Reasoning 9-10 BK 1,0,,"$3,242.00",Books,,,,,,,,,,,,,,,,
1262,MASTERING COMPREHENSION GR 6,1,,"$3,506.00",Books,,,,,,,,,,,,,,,,
1274,Ladybird: CINDERELLA,0,,"$3,521.00",Books,,,,,,,,,,,,,,,,
1282,Exploring Science Grade 9 SB,2,,"$1,188.00",Books,,,,,,,,,,,,,,,,
1286,RAINBOW READERS 6,38,,"$3,299.00",Books,,,,,,,,,,,,,,,,
1317,DELMAY 200 pgs  H/C BOOK,0,,"$3,660.00",Books,,,,,,,,,,,,,,,,
1319,KHAKI SHIRT 14,1,,"$3,239.00",Uniform,,,,,,,,,,,,,,,,
1324,BOND 11+ENGLISH BK 1,0,,"$4,362.00",Books,,,,,,,,,,,,,,,,
1086,Studmark Alphabet,0,,"$3,792.00",Stationery,,,,,,,,,,,,,,,,
1115,Bond Non-verbal Reasoning 10-11,0,,$630.00,Books,,,,,,,,,,,,,,,,
1187,padded 9 1/2 X 14 1/2,92,,"$3,231.00",Stationery,,,,,,,,,,,,,,,,
1215,A+ Homework small pencil case,0,,"$4,059.00",Stationery,,,,,,,,,,,,,,,,
1263,COMPLETE MATHEMATICS COURSE BK1,1,,"$2,177.00",Books,,,,,,,,,,,,,,,,
1275,Ladybird: GOING ON A PICNIC,0,,"$2,061.00",Books,,,,,,,,,,,,,,,,
1287,SET SQUARES,0,,$429.00,Books,,,,,,,,,,,,,,,,
1320,KHAKI SHIRT 10,0,,"$3,746.00",Uniform,,,,,,,,,,,,,,,,
1325,REINFORCEMENT AND  EVALUATION,2,,"$4,394.00",Books,,,,,,,,,,,,,,,,
1330,ACRYLIC PAINT 10 TUBE SET,0,,"$3,513.00",Stationery,,,,,,,,,,,,,,,,
1333,Language Arts Prepping Pep bk6,1,,"$3,047.00",Books,,,,,,,,,,,,,,,,
1341,Ladybird Thing That Go,0,,"$1,230.00",Books,,,,,,,,,,,,,,,,
1116,Bond Verbal Reasoning 10-11,3,,"$2,185.00",Books,,,,,,,,,,,,,,,,
1188,Jamaica Primary Social Studies for the NSC - Student's Book 4,1,,"$3,575.00",Books,,,,,,,,,,,,,,,,
1216,A+ Homework mesh pencil case,1,,"$3,740.00",Stationery,,,,,,,,,,,,,,,,
1276,Ladybird: My FIRST CLOURS,0,,"$1,888.00",Books,,,,,,,,,,,,,,,,
1288,RAINBOW READERS 3,27,,"$3,010.00",Books,,,,,,,,,,,,,,,,
1322,DIAMOND BACK HARD COVE,0,,"$2,078.00",Books,,,,,,,,,,,,,,,,
1326,DIME SB1,3,,"$4,764.00",Books,,,,,,,,,,,,,,,,
1334,LIFE LESSONS  GRADE 7,3,,"$3,556.00",Books,,,,,,,,,,,,,,,,
1342,Ladybird: At Home,0,,"$2,154.00",Books,,,,,,,,,,,,,,,,
1366,Grade 4 SOCIAL/ STUDIES,2,,"$2,850.00",Books,,,,,,,,,,,,,,,,
1393,Prime Maths Practice bk 2,0,,"$3,297.00",Books,,,,,,,,,,,,,,,,
1402,Ladybird :DINOSAURS,0,,"$3,215.00",Books,,,,,,,,,,,,,,,,
1189,English pocket  oxford Dic,0,,"$1,828.00",Books,,,,,,,,,,,,,,,,
1217,A+ Homework Design ClipBoard,6,,$815.00,Stationery,,,,,,,,,,,,,,,,
1277,Ladybird in the garden,0,,"$2,337.00",Books,,,,,,,,,,,,,,,,
1289,HELIX CAMO MATHS PINK,0,,$114.00,Stationery,,,,,,,,,,,,,,,,
1327,LANGUAGE TREE WKBK 1,14,,"$3,990.00",Books,,,,,,,,,,,,,,,,
1335,INTRODUCING LITERATURE,2,,$995.00,Books,,,,,,,,,,,,,,,,
1343,Roll of Thounder Hear my Cry,1,,"$4,504.00",Books,,,,,,,,,,,,,,,,
1367,PRIME FACTORIZATION,13,,"$2,636.00",Stationery,,,,,,,,,,,,,,,,
1394,TRICOLORE 2 WORKBOOK,0,,"$4,004.00",Books,,,,,,,,,,,,,,,,
1403,Ladybird :THE JUNGLE,0,,"$3,042.00",Books,,,,,,,,,,,,,,,,
1420,CSEC PHYSICS WORKBOOK,3,,"$4,332.00",Books,,,,,,,,,,,,,,,,
1430,DELI TAPE DISPENCER,0,,"$4,316.00",Stationery,,,,,,,,,,,,,,,,
1190,INVESTIGATING SCIENCE GR 7,3,,"$4,974.00",Books,,,,,,,,,,,,,,,,
1290,HELIX CAMO MATHS GREEN,0,,"$3,552.00",Stationery,,,,,,,,,,,,,,,,
1328,OXFORD FIRST DICTIONERY,1,,$266.00,Books,,,,,,,,,,,,,,,,
1336,LETS LEARN MATHEMATICS K3,16,,"$4,943.00",Books,,,,,,,,,,,,,,,,
1344,little star jumbo colouring book,28,,"$1,600.00",Books,,,,,,,,,,,,,,,,
1368,GETTING READY TO READ,3,,$940.00,Books,,,,,,,,,,,,,,,,
1395,BOND ENGLISH 11+,0,,"$1,003.00",Books,,,,,,,,,,,,,,,,
1404,Ladybird :PETER RABBIT,0,,"$3,134.00",Books,,,,,,,,,,,,,,,,
1421,SHARPNER PIGGY,50,,"$1,402.00",Stationery,,,,,,,,,,,,,,,,
1431,MARKER FINE LINER,2,,"$1,121.00",Stationery,,,,,,,,,,,,,,,,
1451,CSEC BIOLOGY WORKBOOK,5,,"$1,992.00",Books,,,,,,,,,,,,,,,,
1457,FLASH CARDS 2+,0,,"$1,433.00",Stationery,,,,,,,,,,,,,,,,
1191,Bond verbal Reasoning 11+,0,,"$2,371.00",Books,,,,,,,,,,,,,,,,
1291,FORCE 1 SUBJECT,28,,"$4,287.00",Stationery,,,,,,,,,,,,,,,,
1337,LETS LEARN WRITING PRACTICS K2,8,,"$3,090.00",Books,,,,,,,,,,,,,,,,
1345,Little star phonics workbook 1B,6,,$862.00,Books,,,,,,,,,,,,,,,,
1369,NUMBERS 1-20 CHARTS,25,,"$2,787.00",Stationery,,,,,,,,,,,,,,,,
1396,BOND ENGLISH 9-10,0,,$205.00,Books,,,,,,,,,,,,,,,,
1405,Ladybird :THE WIZARD OF Oz,0,,"$3,503.00",Books,,,,,,,,,,,,,,,,
1422,WAY TO WRITING A-Z,7,,"$1,710.00",Books,,,,,,,,,,,,,,,,
1432,DELI CALCULATOR,0,,$188.00,Stationery,,,,,,,,,,,,,,,,
1452,COLLINS STUDENT DICTIONARY,1,,"$3,500.00",Books,,,,,,,,,,,,,,,,
1458,NUMBERS 1-100 CHARTS,1,,"$1,524.00",Stationery,,,,,,,,,,,,,,,,
1463,STENOPAD 8X9,10,,"$3,384.00",Stationery,,,,,,,,,,,,,,,,
1192,CRAYOLA JUMBO MODELING CLAY 8,23,,"$1,357.00",Books,,,,,,,,,,,,,,,,
1292,HELIX CLEAR PENCIL CASE,4,,"$2,247.00",Stationery,,,,,,,,,,,,,,,,
1338,LETS  YOU FORGET THE INDIGENOUS PEOPLE,1,,"$1,239.00",Books,,,,,,,,,,,,,,,,
1346,studmark cutter,11,,"$1,095.00",Stationery,,,,,,,,,,,,,,,,
1370,THE ALPHABET,9,,"$2,541.00",Stationery,,,,,,,,,,,,,,,,
1397,DIME MUCHO SB2,4,,"$2,119.00",Books,,,,,,,,,,,,,,,,
1406,Ladybird :I'm Ready for school,0,,"$2,105.00",Books,,,,,,,,,,,,,,,,
1423,SKERTCH PAD,4,,$680.00,Stationery,,,,,,,,,,,,,,,,
1433,DELI CALCULATOR WHITE,4,,"$3,780.00",Stationery,,,,,,,,,,,,,,,,
1453,COLLINS EASY LEARNING DICTIONARY,2,,"$4,883.00",Books,,,,,,,,,,,,,,,,
1459,SIMPLE MACHINE CHARTS,3,,"$3,252.00",Stationery,,,,,,,,,,,,,,,,
1193,One Hole Punch,5,,"$4,106.00",Stationery,,,,,,,,,,,,,,,,
1293,OXFORD STUDENT'S DICTIONARY,2,,$130.00,Books,,,,,,,,,,,,,,,,
1339,LETS  YOU FORGET CARIBBEAN ECONOMY,4,,"$4,777.00",Books,,,,,,,,,,,,,,,,
1347,PAPER-MATE BLACK /BLUE 1.0,31,,"$2,093.00",Books,,,,,,,,,,,,,,,,
1371,SUBTRACTION,1,,"$3,567.00",Stationery,,,,,,,,,,,,,,,,
1398,PEP LANGUAGE PERFORMANCE TASK,1,,"$4,183.00",Books,,,,,,,,,,,,,,,,
1407,NEW CARIB INFANT RDR 1,0,,"$4,139.00",Books,,,,,,,,,,,,,,,,
1424,PENCIL CASE,3,,"$2,853.00",Stationery,,,,,,,,,,,,,,,,
1434,ABACUS,0,,"$2,291.00",Stationery,,,,,,,,,,,,,,,,
1454,THE SLIVER SWORD,0,,"$2,446.00",Books,,,,,,,,,,,,,,,,
1460,THE HEART CHARTS,13,,$345.00,Stationery,,,,,,,,,,,,,,,,
1294,DIME MUCHO WKB 2,23,,"$1,983.00",Books,,,,,,,,,,,,,,,,
1340,LETS  YOU FORGET UNITED STATES IIN THE CARIBBEAN,1,,$538.00,Books,,,,,,,,,,,,,,,,
1348,MAPED MINI STAPLER,0,,"$1,462.00",Stationery,,,,,,,,,,,,,,,,
1372,ADDITION,1,,"$4,316.00",Stationery,,,,,,,,,,,,,,,,
1399,PEP LANGUAGECURRICULUM BASED TEST,1,,"$4,167.00",Books,,,,,,,,,,,,,,,,
1408,Poster Paint 12 studmark,57,,"$2,776.00",Stationery,,,,,,,,,,,,,,,,
1425,PENCIL CASE,0,,"$1,132.00",Stationery,,,,,,,,,,,,,,,,
1435,DELI CORRECTION TAPE,26,,"$4,390.00",Stationery,,,,,,,,,,,,,,,,
1455,HELIX OXFORD CLASH MATHS,0,,"$4,102.00",Books,,,,,,,,,,,,,,,,
1461,SOLAR SYSTEM,1,,"$2,440.00",Stationery,,,,,,,,,,,,,,,,
1467,RELIGIOUS EDUCATION FOR JAMAICA WORKBOOK 3,3,,$128.00,Books,,,,,,,,,,,,,,,,
1295,DIME MUCHO WKB 3,0,,"$4,504.00",Books,,,,,,,,,,,,,,,,
1349,FLEXIBLE 30CM 12'',40,,$490.00,Stationery,,,,,,,,,,,,,,,,
1373,CONSONANT DIGRAPHS,0,,"$1,551.00",Books,,,,,,,,,,,,,,,,
1400,ZIPPER BIBLE,3,,"$4,495.00",Books,,,,,,,,,,,,,,,,
1409,MASKIN TAPE 2'',1,,"$4,355.00",Books,,,,,,,,,,,,,,,,
1426,SCISSORS BLUNT TIP,17,,"$4,553.00",Stationery,,,,,,,,,,,,,,,,
1436,Correction Tape 7264,25,,"$2,583.00",Stationery,,,,,,,,,,,,,,,,
1468,RELIGIOUS EDUCATION FOR JAMAICA WORKBOOK 1,7,,"$3,624.00",Books,,,,,,,,,,,,,,,,
1476,STUDMARK PENCIL BLUE,0,,"$3,242.00",Stationery,,,,,,,,,,,,,,,,
1486,OPPOSITES CHARTS,7,,"$2,016.00",Stationery,,,,,,,,,,,,,,,,
1489,TN 336 BK,0,,"$1,677.00",Stationery,,,,,,,,,,,,,,,,
1491,SCRAPBOOK  SM***,22,,$566.00,Stationery,,,,,,,,,,,,,,,,
1296,HOLA SPANISH,0,,$265.00,Books,,,,,,,,,,,,,,,,
1350,champs note book,23,,"$3,070.00",Books,,,,,,,,,,,,,,,,
1374,MY 5 SENSES,12,,"$4,665.00",Stationery,,,,,,,,,,,,,,,,
1410,CASIO FX-82ES PLUS,19,,"$2,785.00",Stationery,,,,,,,,,,,,,,,,
