SKU,Item Number,Item Description,Qty,Price,Department Name,Category,Item Type,Store
1161,20,INTEGRATED MATHEMATICS WORKBOOK GRADE 2,14,"$4,895.00 ",Books,Mathematics,,Old Harbour Books & Stationary
1162,21,INTEGRATED PHONICS WORKBOOK GRADE 2,30,"$3,342.00 ",Books,Phonics,,Old Harbour Books & Stationary
1163,22,Learning to Read 3 Years Old,0,"$2,999.00 ",Books,Reading,,Old Harbour Books & Stationary
1164,23,ALL AROUND US LETTERS & SOUND,0,$431.00 ,Books,Phonics,,Old Harbour Books & Stationary
1165,24,LEARNING Spanish The Smart Way Level 1,1,$881.00 ,Books,Spanish,,Old Harbour Books & Stationary
1166,25,Sunbeam Language Art WorkK BooK 3,19,$356.00 ,Books,Language Arts,,Old Harbour Books & Stationary
1167,136,PRIME MATH COURSE BOOK 5,0,"$4,227.00 ",Books,Mathematics,,Old Harbour Books & Stationary
1168,137,Expolor MATHEMATICS WORK BOOK 5,0,"$3,073.00 ",Books,Mathematics,,Old Harbour Books & Stationary
1169,138,PRIME MATH PRACTICE BK 5,5,"$3,243.00 ",Books,Mathematics,,Old Harbour Books & Stationary
1170,139,Explore Mathmatics Student Book 5,5,"$1,866.00 ",Books,Mathematics,,Old Harbour Books & Stationary
1171,140,REDISCOVERING MATHS GR 5,13,"$3,941.00 ",Books,Mathematics,,Old Harbour Books & Stationary
1172,141,MATHEMATICS WORK BOOK 5,14,$836.00 ,Books,Mathematics ,,Old Harbour Books & Stationary
1173,142,LANGUAGE ARTS WORKBOOK 5,14,"$2,163.00 ",Books,Language Arts,,Old Harbour Books & Stationary
1174,143,CROSSING THE LINE Rdr E,9,"$3,921.00 ",Books,Reading,,Old Harbour Books & Stationary
1175,144,RAINBOW READERS GRADE 5,31,"$1,926.00 ",Books,Reading,,Old Harbour Books & Stationary
1176,145,Mind Builders,23,"$4,171.00 ",Books,Critical Thinking ,,Old Harbour Books & Stationary
1177,146,Effective Communication GR 5 & 6,2,"$4,239.00 ",Books,Language Arts,,Old Harbour Books & Stationary
1178,147,Carlong Relogion Education 5&6,28,"$1,967.00 ",Books,Reglious Education,,Old Harbour Books & Stationary
1179,148,CARIBBEAN NEIGHBOURS YEAR 5,4,"$4,993.00 ",Books,Social Studies ,,Old Harbour Books & Stationary
1180,149,READING & WRITING GR 5,4,"$3,780.00 ",Books,Reading,,Old Harbour Books & Stationary
1181,26,Mathematics Grade 1 Work Book,11,"$4,532.00 ",Books,Mathematics,,Old Harbour Books & Stationary
1182,27,"Learning The Smart Way
 
 Numerals",0,$281.00 ,Books,Mathematics,,Old Harbour Books & Stationary
1183,28,LEARNING SPANISH LEVEL 4,14,$113.00 ,Books,Spanish,,Old Harbour Books & Stationary
1184,29,Living in Jamaica,0,"$1,703.00 ",Books,Social Studies ,,Old Harbour Books & Stationary
1185,30,Integrated Religious Education WORk BOOk 4,21,"$2,784.00 ",Books,Religious Education,,Old Harbour Books & Stationary
1186,31,Integrated Religious Education WkBk 5,10,"$2,405.00 ",Books,Religious Education,,Old Harbour Books & Stationary
1187,32,Integrated Religious Education WkBk 6,10,$965.00 ,Books,Religious Education,,Old Harbour Books & Stationary
1188,33,Tape it Mounting tape,5,"$2,614.00 ",Stationery,Tape,,Old Harbour Books & Stationary
1189,34,Inte Approach Science BK 4 PEP,41,"$3,119.00 ",Books,Science,,Old Harbour Books & Stationary
1190,35,RAINBOW READERES WORKBOOK GRADE 1,13,"$4,184.00 ",Books,Reading,,Old Harbour Books & Stationary
1191,36,REGGAE READERS WORKBOOK 1,23,"$2,819.00 ",Books,Reading,,Old Harbour Books & Stationary
1192,37,REDISCOVERING MATHS GRADE 1,2,"$4,900.00 ",Books,Mathematics,,Old Harbour Books & Stationary
1193,38,"PEOPLE PL,ACE & THINGS
 
 GRADE 2 WORKBOOK",5,$812.00 ,Books,Language Arts,,Old Harbour Books & Stationary
1194,467,Pencil Stabilo,2,"$1,589.00 ",Stationery,Office and School supplies,,Old Harbour Books & Stationary
1195,494,Pritt Stick Office Glue Non Toxic 45G,49,"$2,484.00 ",Stationery,Office and School supplies,,Old Harbour Books & Stationary
1196,521,CRAYOLA WASHABLE KIDS PAINT,0,"$1,433.00 ",Stationery,Office and School supplies,,Old Harbour Books & Stationary
1197,548,SET SQUARE,0,"$3,007.00 ",Stationery,Office and School supplies,,Old Harbour Books & Stationary
1198,575,ENVELOPE 6 X 9 WHITE,392,"$1,521.00 ",Stationery,Office and School supplies,,Old Harbour Books & Stationary
1199,602,MASKING TAPE 2'',0,"$4,433.00 ",Stationery,Office and School supplies,,Old Harbour Books & Stationary
1200,629,FILE FOLDER LEGAL SIZE,648,"$2,900.00 ",Stationery,Office and School supplies,,Old Harbour Books & Stationary
1201,656,3 1/8 MACHINE ROLL no sheen WHITE,29,"$4,271.00 ",Stationery,Office and School supplies,,Old Harbour Books & Stationary
1202,683,LITTLE TREASURY LULLABIES,0,"$1,562.00 ",Books,Office and School supplies,,Old Harbour Books & Stationary
1203,710,FIVE MINUTE STORIES,0,"$1,338.00 ",Books,Office and School supplies,,Old Harbour Books & Stationary
1204,737,RING BINDER 3.0,0,"$3,701.00 ",Stationery,Office and School supplies,,Old Harbour Books & Stationary
1205,764,FOAM PATTERN,1,"$4,924.00 ",CRAFT,Office and School supplies,,Old Harbour Books & Stationary
1206,791,FELT ASSORTED,0,"$4,891.00 ",Stationery,Office and School supplies,,Old Harbour Books & Stationary
1207,818,HEART,2,"$4,954.00 ",CRAFT,Office and School supplies,,Old Harbour Books & Stationary
1208,1008,KHAKI SHIRT 4,6,"$4,049.00 ",Uniform,school uniform,,Old Harbour Books & Stationary
1209,1024,ID HOLDER,37,$902.00 ,Stationery,,,Old Harbour Books & Stationary
1210,1025,THE FOX & THE STARK,0,$510.00 ,Books,,,Old Harbour Books & Stationary
1211,1026,Pearl Sharps ASSORTED,151,$271.00 ,Stationery,,,Old Harbour Books & Stationary
1212,1030,zerox L/S paper,0,$393.00 ,Stationery,,,Old Harbour Books & Stationary
1213,1034,PROFESSION,12,"$4,253.00 ",Stationery,,,Old Harbour Books & Stationary
1214,1036,1 subject book,0,"$4,334.00 ",Books,,,Old Harbour Books & Stationary
1215,1056,fasteners 1/2,5,"$4,392.00 ",Stationery,,,Old Harbour Books & Stationary
1216,1057,Brilliant Laser Copy paper l/S,0,"$1,309.00 ",Stationery,,,Old Harbour Books & Stationary
1217,1060,Sticky Note 3 x 3 pink,0,"$2,908.00 ",Stationery,,,Old Harbour Books & Stationary
1218,1087,Studmark foam mat a-z,0,"$3,927.00 ",Stationery,,,Old Harbour Books & Stationary
1219,1090,Mathematics K2,3,"$4,527.00 ",Books,,,Old Harbour Books & Stationary
1220,1117,Bond Verbal Reasoning Bk2 9-10,0,"$1,766.00 ",Books,,,Old Harbour Books & Stationary
1221,441,DECORATIVE TAPE ASSORTED,14,$917.00 ,Stationery,,,Old Harbour Books & Stationary
1222,468,Pencil Stabilo,20,"$2,560.00 ",Stationery,,,Old Harbour Books & Stationary
1223,495,Pritt Glue 22G,6,"$1,980.00 ",Stationery,,,Old Harbour Books & Stationary
1224,522,MAPED CRAFT SCISSORS,7,"$2,903.00 ",Stationery,,,Old Harbour Books & Stationary
1225,549,31/45/60 DEG SET,1,"$1,655.00 ",Stationery,,,Old Harbour Books & Stationary
1226,576,ENVELOPE 10 X 13,837,"$3,845.00 ",Stationery,,,Old Harbour Books & Stationary
1227,603,MASKIN 3/4'',0,"$1,558.00 ",Stationery,,,Old Harbour Books & Stationary
1228,630,SALE STUDENT BOOK,3,"$2,536.00 ",Stationery,,,Old Harbour Books & Stationary
1229,657,3/4 LBS CARD BOARD,2,"$3,945.00 ",Stationery,,,Old Harbour Books & Stationary
1230,684,SOCCER AND NONFICTION,0,"$3,961.00 ",Books,,,Old Harbour Books & Stationary
1231,711,STORIES FOR 5 YEARS,0,$348.00 ,Books,,,Old Harbour Books & Stationary
1232,738,3'' RING BINDER,4,$451.00 ,Stationery,,,Old Harbour Books & Stationary
1233,765,GLITTER FOAMY FIGURES,9,"$2,731.00 ",CRAFT,,,Old Harbour Books & Stationary
1234,792,FLOWERS WITH STEM 4 TYPE,2,"$3,420.00 ",CRAFT,,,Old Harbour Books & Stationary
1235,39,Students Companion Pratice Bk,4,"$1,907.00 ",Books,,,Old Harbour Books & Stationary
1236,40,Gateway to Numeracy MATHS BK 1,0,"$1,448.00 ",Books,,,Old Harbour Books & Stationary
1237,41,Adventres Primary Maths Book 1,4,"$3,647.00 ",Books,,,Old Harbour Books & Stationary
1238,42,GRADE 1 INTEGRATED PHONICS WORKBOOK,18,"$1,421.00 ",Books,,,Old Harbour Books & Stationary
1239,43,Critical Thinking Step to PEP Workbook,3,"$2,310.00 ",Books,,,Old Harbour Books & Stationary
1240,44,Language Tree Student Book 1,18,"$4,132.00 ",Books,,,Old Harbour Books & Stationary
1241,45,PRIME MATHEMATICS COURSE BK 1,1,"$1,265.00 ",Books,,,Old Harbour Books & Stationary
1242,46,CARIB INTEGRATED READERS BOOK 2,2,"$2,757.00 ",Books,,,Old Harbour Books & Stationary
1243,47,Regger Readers WorkBook 2,1,"$4,260.00 ",Books,,,Old Harbour Books & Stationary
1244,48,RAINBOW READERS GRADE 2,42,"$4,476.00 ",Books,,,Old Harbour Books & Stationary
1245,49,Grade 2 Language Art WKb2,16,"$1,603.00 ",Books,,,Old Harbour Books & Stationary
1246,50,LANGUAGE TREE STUDENT BOOK 2,3,"$2,515.00 ",Books,,,Old Harbour Books & Stationary
1247,51,Critical Thinking Work Book Grade 2,13,$122.00 ,Books,,,Old Harbour Books & Stationary
1248,1134,Drawing Book Med,1,"$3,625.00 ",Stationery,,,Old Harbour Books & Stationary
1249,1137,CHEETAH SCIENCE PEP,1,"$1,743.00 ",Books,,,Old Harbour Books & Stationary
1250,1154,BAG,7,"$4,559.00 ",Books,,,Old Harbour Books & Stationary
1251,1168,C.R.C CSEC CHEMISTRY,5,"$2,551.00 ",Books,,,Old Harbour Books & Stationary
1252,1195,Jumbo Natural Craft Sticks,0,$936.00 ,Stationery,,,Old Harbour Books & Stationary
1253,1218,A+ Designed Fabric Pencil Pouch,1,"$4,381.00 ",Books,,,Old Harbour Books & Stationary
1254,1223,Exploring Biology Grade 9 WB,8,"$4,000.00 ",Books,,,Old Harbour Books & Stationary
1255,1225,HSB For The Tropics Wkb,0,"$3,820.00 ",Books,,,Old Harbour Books & Stationary
1256,1229,shane,0,"$3,665.00 ",Books,,,Old Harbour Books & Stationary
1257,1238,Oxford Primary Dictionary H/C,3,"$1,779.00 ",Books,,,Old Harbour Books & Stationary
1258,1244,STUDMARK POSTER PAINT 6,7,"$3,815.00 ",Stationery,,,Old Harbour Books & Stationary
1259,1252,"the adventures of ""BIG RAT""",2,"$3,182.00 ",Books,,,Old Harbour Books & Stationary
1260,1495,Alcatel Tablet 7.7'',0,"$4,996.00 ",Stationery,,,Old Harbour Books & Stationary
1261,1497,B660 Bostittch Stapler,0,$594.00 ,Stationery,,,Old Harbour Books & Stationary
1262,1504,Small foam shapes,1,"$3,812.00 ",Stationery,,,Old Harbour Books & Stationary
1263,1530,Our Daily Bread,6,"$1,730.00 ",Books,,,Old Harbour Books & Stationary
1264,1531,sticky note 3 x3 yellow,0,"$4,517.00 ",Stationery,,,Old Harbour Books & Stationary
1265,1543,Studmark Wooden Clipboard,0,"$1,133.00 ",Stationery,,,Old Harbour Books & Stationary
1266,1546,INVOICE CARBON [REX],18,"$2,560.00 ",Stationery,,,Old Harbour Books & Stationary
1267,1548,PADDED ENVELOPE 6 X9,18,"$2,573.00 ",Stationery,,,Old Harbour Books & Stationary
1268,1555,Say with Sam abc Colouring,1,$610.00 ,Books,,,Old Harbour Books & Stationary
1269,1556,WORD SEARCH,1,"$3,283.00 ",Books,,,Old Harbour Books & Stationary
1270,1566,construction paper ischolar,0,$650.00 ,Stationery,,,Old Harbour Books & Stationary
1271,1567,studmark staples standard,1,"$4,333.00 ",Stationery,,,Old Harbour Books & Stationary
1272,442,DECORATIVE TAPE FROZEN,8,"$3,241.00 ",Stationery,,,Old Harbour Books & Stationary
1273,469,0.7 LEADS,42,$367.00 ,Stationery,,,Old Harbour Books & Stationary
1274,496,Pritt Glue 11G,17,"$4,099.00 ",Stationery,,,Old Harbour Books & Stationary
1275,523,ZIG ZAG SCISSOR,17,"$4,240.00 ",Stationery,,,Old Harbour Books & Stationary
1276,550,Smart Smock Apron,9,"$2,384.00 ",Stationery,,,Old Harbour Books & Stationary
1277,577,ENVELOPE #10 BROWN,2312,"$4,327.00 ",Stationery,,,Old Harbour Books & Stationary
1278,604,NEON DUCK TAPE,1,$481.00 ,Stationery,,,Old Harbour Books & Stationary
1279,631,SCAN DOCUMENT PER PAGE,953,$808.00 ,SERVICE,,,Old Harbour Books & Stationary
1280,658,BRISTOL SHEETS,27,"$1,761.00 ",Stationery,,,Old Harbour Books & Stationary
1281,685,Cartridge Paper Assorted Colours,438,"$1,035.00 ",Stationery,,,Old Harbour Books & Stationary
1282,712,MAGICAL FAIRY TALES,0,"$3,020.00 ",Books,,,Old Harbour Books & Stationary
1283,739,2'' RING BINDER BLUE,3,"$2,108.00 ",Stationery,,,Old Harbour Books & Stationary
1284,766,BUTTERFLY,1,"$2,913.00 ",CRAFT,,,Old Harbour Books & Stationary
1285,793,STARS SMILE,3,"$3,177.00 ",CRAFT,,,Old Harbour Books & Stationary
1286,262,PRACTIC MULITIPLE CHOICE CSEC BIOLOGY,3,"$1,635.00 ",Books,,,Old Harbour Books & Stationary
1287,263,PRACTIC MULITIPLE CHOICE CSEC CHEMISTRY,4,"$3,611.00 ",Books,,,Old Harbour Books & Stationary
1288,264,COLLINS CSEC POB,3,"$3,640.00 ",Books,,,Old Harbour Books & Stationary
1289,265,Collins Chemistry WRB CSEC,5,"$1,075.00 ",Books,,,Old Harbour Books & Stationary
1290,266,COLLINS CSEC PHYSICS,9,"$4,318.00 ",Books,,,Old Harbour Books & Stationary
1291,267,Exploring Science Workbook 8,8,"$2,227.00 ",Books,,,Old Harbour Books & Stationary
1292,268,Concise Revison Science CSEC,2,$453.00 ,Books,,,Old Harbour Books & Stationary
1293,269,Exploring Science Workbok 9,10,"$3,194.00 ",Books,,,Old Harbour Books & Stationary
1294,270,COLLINS CSEC HUMAN AND SOCIAL BIOLOGY,5,"$3,786.00 ",Books,,,Old Harbour Books & Stationary
1295,271,A VOLAR WORKBOOK 2,2,$277.00 ,Books,,,Old Harbour Books & Stationary
1296,272,A VOLAR WORKBOOK 1,2,"$1,883.00 ",Books,,,Old Harbour Books & Stationary
1297,273,A VOLAR WORKBOOK 3,1,"$4,057.00 ",Books,,,Old Harbour Books & Stationary
1298,274,A VOLAR PUPIL BOOK 3,2,$179.00 ,Books,,,Old Harbour Books & Stationary
1299,275,A VOLAR PUPIL BOOK 4,2,$759.00 ,Books,,,Old Harbour Books & Stationary
1300,108,SeekHARD COVER 70 SHTS,21,"$4,823.00 ",Books,,,Old Harbour Books & Stationary
1301,109,"SEEK HARD COVER 100
 
 SHTS",1,"$1,145.00 ",Books,,,Old Harbour Books & Stationary
1302,110,MISSION SCIENCE WORKBOOK BK 4,24,$399.00 ,Books,,,Old Harbour Books & Stationary
1303,111,New Integ Phonics WKBK 4,22,"$4,943.00 ",Books,,,Old Harbour Books & Stationary
1304,112,INTEGRATED SPANISH WORKBOOK 4,6,"$2,191.00 ",Books,,,Old Harbour Books & Stationary
1305,113,RELIGIOUS EDUCATION 4,20,"$2,044.00 ",Books,,,Old Harbour Books & Stationary
1306,114,NEW INTE APP SOCIAL STUDIES 4,2,"$3,932.00 ",Books,,,Old Harbour Books & Stationary
1307,115,JAMAICA PRIMARY SOCIAL STUDIES WORKBOOK4,28,"$4,634.00 ",Books,,,Old Harbour Books & Stationary
1308,116,Language Arts Performance Task Grade 4,7,"$1,655.00 ",Books,,,Old Harbour Books & Stationary
1309,117,"Mastering Comprehen Skills 
 
 Standard 2",19,$394.00 ,Books,,,Old Harbour Books & Stationary
1310,118,MISSION SCIENCE Student's Book 4,10,"$4,305.00 ",Books,,,Old Harbour Books & Stationary
1311,119,"MATHEMATICS MADE REAL
 
 BOOK 2",9,"$1,675.00 ",Books,,,Old Harbour Books & Stationary
1312,120,BURIED TREASURE RDR C,6,"$2,468.00 ",Books,,,Old Harbour Books & Stationary
1313,121,RAINBOW READERS 4,29,"$3,293.00 ",Books,,,Old Harbour Books & Stationary
1314,1641,Sm sliver sharpener,51,"$4,878.00 ",Stationery,,,Old Harbour Books & Stationary
1315,1642,4 D RING BINDER,0,$686.00 ,Stationery,,,Old Harbour Books & Stationary
1316,1645,Consonant Blends,6,"$1,816.00 ",Books,,,Old Harbour Books & Stationary
1317,1651,Deli Mate 0.5 BlUE,6,"$3,465.00 ",Stationery,,,Old Harbour Books & Stationary
1318,1669,Grd 8 Mathematics Wkb 2,0,"$3,899.00 ",Books,,,Old Harbour Books & Stationary
1319,1670,English For All Book 1,4,"$4,486.00 ",Books,,,Old Harbour Books & Stationary
1320,1675,Bic Pens Assorted,424,"$1,511.00 ",Stationery,,,Old Harbour Books & Stationary
1321,1677,WIMPY KID HARD LUCK,2,"$4,533.00 ",Books,,,Old Harbour Books & Stationary
1322,1704,Jamaica S/S Atlas Workbook,11,"$4,942.00 ",Books,,,Old Harbour Books & Stationary
1323,1713,Transparent ruler 12'',41,"$1,806.00 ",Stationery,,,Old Harbour Books & Stationary
1324,1714,U-touch Meachanical Pencil 0.7,55,"$2,162.00 ",Stationery,,,Old Harbour Books & Stationary
1325,1733,Stabilo Superme Eraser,29,"$1,388.00 ",Stationery,,,Old Harbour Books & Stationary
1326,1532,sticky note 3 x3 Pink,0,$480.00 ,Stationery,,,Old Harbour Books & Stationary
1327,1547,Deli2 Hole Pencil Sharpner 0526,41,"$3,906.00 ",Stationery,,,Old Harbour Books & Stationary
1328,1549,PADDED ENVELOPE 8 1/2 X 12,22,"$1,291.00 ",Stationery,,,Old Harbour Books & Stationary
1329,1557,Inner City Girl,5,"$2,415.00 ",Books,,,Old Harbour Books & Stationary
1330,1568,CARTRIDGE PAPER NEON PINK,116,"$2,689.00 ",Stationery,,,Old Harbour Books & Stationary
1331,1569,Felt Flower,1,$952.00 ,Stationery,,,Old Harbour Books & Stationary
1332,1586,SELF ADHESIVE LABLE,1,"$3,537.00 ",Stationery,,,Old Harbour Books & Stationary
1333,1597,ZIPPER BIBLE SMALL,0,"$1,439.00 ",Books,,,Old Harbour Books & Stationary
1334,1600,Pretty PRINCESS 123,3,$448.00 ,Books,,,Old Harbour Books & Stationary
1335,1615,GLUE STICK SHORT HOT MELT,180,"$2,159.00 ",Stationery,,,Old Harbour Books & Stationary
1336,1623,STAPLER STUDMARK 4300,3,"$1,394.00 ",Stationery,,,Old Harbour Books & Stationary
1337,1631,LETTER SIZE PAD,12,$689.00 ,Stationery,,,Old Harbour Books & Stationary
1338,344,Little Stars Kindergarden Math 1A,5,"$1,977.00 ",Books,,,Old Harbour Books & Stationary
1339,345,LITTLE STAR PHONICS WBK 1 A,1,"$3,968.00 ",Books,,,Old Harbour Books & Stationary
1340,346,Little Stars jumbo Preschool,10,"$3,242.00 ",Books,,,Old Harbour Books & Stationary
1341,347,REDISCOVERING MATH KINDER 5,3,$211.00 ,Books,,,Old Harbour Books & Stationary
1342,348,Learning TO WRITE The Smart Way to write,10,$776.00 ,Books,,,Old Harbour Books & Stationary
1343,349,All Around Us Shapes & Numerals,0,"$2,404.00 ",Books,,,Old Harbour Books & Stationary
1344,350,Right Start Writing,5,"$1,652.00 ",Books,,,Old Harbour Books & Stationary
1345,351,Right Start Mathematics B,3,"$1,417.00 ",Books,,,Old Harbour Books & Stationary
1346,352,Right Start Language Arts,7,$688.00 ,Books,,,Old Harbour Books & Stationary
1347,353,Right Start In My world,14,"$2,020.00 ",Books,,,Old Harbour Books & Stationary
1348,354,Right Start Reader,1,"$4,452.00 ",Books,,,Old Harbour Books & Stationary
1349,355,Right Start Integrated Reader B,6,"$4,224.00 ",Books,,,Old Harbour Books & Stationary
1350,356,"Right Start Art, Colours & Shapes",16,"$2,076.00 ",Books,,,Old Harbour Books & Stationary
1351,122,Language Tree Student Book 4,6,"$4,853.00 ",Books,,,Old Harbour Books & Stationary
1352,123,PRIME MATH COURSE BOOK4,2,$817.00 ,Books,,,Old Harbour Books & Stationary
1353,124,INTEGRATED ASSESSMENT PAPERS LANGUAGE ARTS 4,15,"$3,234.00 ",Books,,,Old Harbour Books & Stationary
1354,125,GRADE 4 LANGUAGE ARTS WBK (HAVE FUN WITH PEP),3,"$4,387.00 ",Books,,,Old Harbour Books & Stationary
1355,126,Language Tree WORKBOOK 4,17,"$1,389.00 ",Books,,,Old Harbour Books & Stationary
1356,127,READING & WRITING GRADE 4,3,$354.00 ,Books,,,Old Harbour Books & Stationary
1357,128,Active Engh Success Course Bk 4,6,"$1,758.00 ",Books,,,Old Harbour Books & Stationary
1358,129,ABILITY TEST GRADE 4 PATHWAY TO PEP,7,"$1,520.00 ",Books,,,Old Harbour Books & Stationary
1359,130,LEAP AND BOUNDS IN LITERACY FOR JUNIORS GRADE 4,9,"$3,265.00 ",Books,,,Old Harbour Books & Stationary
1360,131,PEP PERFORMANCE TASK MATH 5,14,"$1,646.00 ",Books,,,Old Harbour Books & Stationary
1361,132,New Inte App Science 5,0,"$4,000.00 ",Books,,,Old Harbour Books & Stationary
1362,133,EMAIL (OPEN),891,$203.00 ,SERVICE,,,Old Harbour Books & Stationary
1363,134,"Language Arts Performance Task Prepping for PEP
 
 GRADE 5",15,"$1,719.00 ",Books,,,Old Harbour Books & Stationary
1364,135,Carlong Revision Guide Junior Mathematics,7,"$1,421.00 ",Books,,,Old Harbour Books & Stationary
1365,94,CARLONG Let's learn to write Cursive,0,"$2,697.00 ",Books,,,Old Harbour Books & Stationary
1366,95,Language Tree,0,"$1,127.00 ",Books,,,Old Harbour Books & Stationary
1367,96,READER LEARNING IS FUN GRADE 1,0,"$2,621.00 ",Books,,,Old Harbour Books & Stationary
1368,97,Let's Learn to Write Scrip,0,"$4,628.00 ",Books,,,Old Harbour Books & Stationary
1369,98,PRIME MATH COURSE BK 3,2,$155.00 ,Books,,,Old Harbour Books & Stationary
1370,99,SUMBEAN INTEGRATED MATHEMATICS WORKBOOK GRADE 3,12,"$2,134.00 ",Books,,,Old Harbour Books & Stationary
1371,100,WHAT A FRIGHT A,6,"$2,629.00 ",Books,,,Old Harbour Books & Stationary
1372,101,Regger Reader WKBK 3,4,"$4,174.00 ",Books,,,Old Harbour Books & Stationary
1373,102,Caribbean Integrated Readers wkbk 3,4,"$2,340.00 ",Books,,,Old Harbour Books & Stationary
1374,103,ALI BABA B,1,"$1,830.00 ",Books,,,Old Harbour Books & Stationary
1375,104,INTREGRATED READER 3,9,$168.00 ,Books,,,Old Harbour Books & Stationary
